,psu,hhld,season,dist,vdcmun,ward,location_region_HIMALAYAS_HILLS_TERAI,location_province
13651,1683,1,Dry Season,Salyan,4,9,2,6
13652,1683,17,Dry Season,Salyan,4,9,2,6
13653,1683,16,Dry Season,Salyan,4,9,2,6
13654,1683,19,Dry Season,Salyan,4,9,2,6
13655,1683,2,Dry Season,Salyan,4,9,2,6
13656,1683,20,Dry Season,Salyan,4,9,2,6
13657,1683,10,Dry Season,Salyan,4,9,2,6
13658,1683,9,Dry Season,Salyan,4,9,2,6
13659,1683,7,Dry Season,Salyan,4,9,2,6
13660,1683,13,Dry Season,Salyan,4,9,2,6
13661,1684,10,Winter Season,Salyan,7,8,2,6
13662,1684,2,Winter Season,Salyan,7,8,2,6
13663,1684,16,Winter Season,Salyan,7,8,2,6
13664,1684,19,Winter Season,Salyan,7,8,2,6
13665,1684,6,Winter Season,Salyan,7,8,2,6
13666,1684,5,Winter Season,Salyan,7,8,2,6
13667,1684,18,Winter Season,Salyan,7,8,2,6
13668,1684,3,Winter Season,Salyan,7,8,2,6
13669,1684,17,Winter Season,Salyan,7,8,2,6
13670,1684,9,Winter Season,Salyan,7,8,2,6
13671,1684,1,Winter Season,Salyan,7,8,2,6
13672,1684,14,Winter Season,Salyan,7,8,2,6
13673,1684,12,Winter Season,Salyan,7,8,2,6
13674,1684,20,Winter Season,Salyan,7,8,2,6
13675,1684,15,Winter Season,Salyan,7,8,2,6
13676,1684,7,Winter Season,Salyan,7,8,2,6
13677,1684,8,Winter Season,Salyan,7,8,2,6
13678,1684,11,Winter Season,Salyan,7,8,2,6
13679,1684,13,Winter Season,Salyan,7,8,2,6
13680,1684,4,Winter Season,Salyan,7,8,2,6
13681,1685,16,Winter Season,Salyan,30,1,2,6
13682,1685,5,Winter Season,Salyan,30,1,2,6
13683,1685,2,Winter Season,Salyan,30,1,2,6
13684,1685,8,Winter Season,Salyan,30,1,2,6
13685,1685,11,Winter Season,Salyan,30,1,2,6
13686,1685,6,Winter Season,Salyan,30,1,2,6
13687,1685,13,Winter Season,Salyan,30,1,2,6
13688,1685,15,Winter Season,Salyan,30,1,2,6
13689,1685,14,Winter Season,Salyan,30,1,2,6
13690,1685,3,Winter Season,Salyan,30,1,2,6
13691,1685,17,Winter Season,Salyan,30,1,2,6
13692,1685,10,Winter Season,Salyan,30,1,2,6
13693,1685,9,Winter Season,Salyan,30,1,2,6
13694,1685,7,Winter Season,Salyan,30,1,2,6
13695,1685,20,Winter Season,Salyan,30,1,2,6
13696,1685,18,Winter Season,Salyan,30,1,2,6
13697,1685,19,Winter Season,Salyan,30,1,2,6
13698,1685,12,Winter Season,Salyan,30,1,2,6
13699,1685,1,Winter Season,Salyan,30,1,2,6
13700,1685,4,Winter Season,Salyan,30,1,2,6
13701,1686,16,Rainy Season,Salyan,36,3,2,6
13702,1686,13,Rainy Season,Salyan,36,3,2,6
13703,1686,18,Rainy Season,Salyan,36,3,2,6
13704,1686,10,Rainy Season,Salyan,36,3,2,6
13705,1686,2,Rainy Season,Salyan,36,3,2,6
13706,1686,15,Rainy Season,Salyan,36,3,2,6
13707,1686,11,Rainy Season,Salyan,36,3,2,6
13708,1686,4,Rainy Season,Salyan,36,3,2,6
13709,1686,19,Rainy Season,Salyan,36,3,2,6
13710,1686,17,Rainy Season,Salyan,36,3,2,6
13711,1686,6,Rainy Season,Salyan,36,3,2,6
13712,1686,9,Rainy Season,Salyan,36,3,2,6
13713,1686,20,Rainy Season,Salyan,36,3,2,6
13714,1686,3,Rainy Season,Salyan,36,3,2,6
13715,1686,14,Rainy Season,Salyan,36,3,2,6
13716,1686,5,Rainy Season,Salyan,36,3,2,6
13717,1686,1,Rainy Season,Salyan,36,3,2,6
13718,1686,7,Rainy Season,Salyan,36,3,2,6
13719,1686,12,Rainy Season,Salyan,36,3,2,6
13720,1686,8,Rainy Season,Salyan,36,3,2,6
13721,1687,10,Winter Season,Salyan,40,4,2,6
13722,1687,11,Winter Season,Salyan,40,4,2,6
13723,1687,18,Winter Season,Salyan,40,4,2,6
13724,1687,17,Winter Season,Salyan,40,4,2,6
13725,1687,4,Winter Season,Salyan,40,4,2,6
13726,1687,3,Winter Season,Salyan,40,4,2,6
13727,1687,2,Winter Season,Salyan,40,4,2,6
13728,1687,15,Winter Season,Salyan,40,4,2,6
13729,1687,13,Winter Season,Salyan,40,4,2,6
13730,1687,9,Winter Season,Salyan,40,4,2,6
13731,1687,7,Winter Season,Salyan,40,4,2,6
13732,1687,6,Winter Season,Salyan,40,4,2,6
13733,1687,19,Winter Season,Salyan,40,4,2,6
13734,1687,5,Winter Season,Salyan,40,4,2,6
13735,1687,14,Winter Season,Salyan,40,4,2,6
13736,1687,20,Winter Season,Salyan,40,4,2,6
13737,1687,8,Winter Season,Salyan,40,4,2,6
13738,1687,1,Winter Season,Salyan,40,4,2,6
13739,1687,12,Winter Season,Salyan,40,4,2,6
13740,1687,16,Winter Season,Salyan,40,4,2,6
13741,1688,4,Winter Season,Salyan,9,9,2,6
13742,1688,9,Winter Season,Salyan,9,9,2,6
13743,1688,20,Winter Season,Salyan,9,9,2,6
13744,1688,3,Winter Season,Salyan,9,9,2,6
13745,1688,1,Winter Season,Salyan,9,9,2,6
13746,1688,16,Winter Season,Salyan,9,9,2,6
13747,1688,11,Winter Season,Salyan,9,9,2,6
13748,1688,7,Winter Season,Salyan,9,9,2,6
13749,1688,2,Winter Season,Salyan,9,9,2,6
13750,1688,5,Winter Season,Salyan,9,9,2,6
13751,1688,14,Winter Season,Salyan,9,9,2,6
13752,1688,17,Winter Season,Salyan,9,9,2,6
13753,1688,18,Winter Season,Salyan,9,9,2,6
13754,1688,6,Winter Season,Salyan,9,9,2,6
13755,1688,8,Winter Season,Salyan,9,9,2,6
13756,1688,15,Winter Season,Salyan,9,9,2,6
13757,1688,19,Winter Season,Salyan,9,9,2,6
13758,1688,13,Winter Season,Salyan,9,9,2,6
13759,1688,10,Winter Season,Salyan,9,9,2,6
13760,1688,12,Winter Season,Salyan,9,9,2,6
13761,1689,19,Rainy Season,Salyan,18,4,2,6
13762,1689,8,Rainy Season,Salyan,18,4,2,6
13763,1689,13,Rainy Season,Salyan,18,4,2,6
13764,1689,5,Rainy Season,Salyan,18,4,2,6
13765,1689,6,Rainy Season,Salyan,18,4,2,6
13766,1689,14,Rainy Season,Salyan,18,4,2,6
13767,1689,11,Rainy Season,Salyan,18,4,2,6
13768,1689,10,Rainy Season,Salyan,18,4,2,6
13769,1689,1,Rainy Season,Salyan,18,4,2,6
13770,1689,4,Rainy Season,Salyan,18,4,2,6
13771,1689,12,Rainy Season,Salyan,18,4,2,6
13772,1689,20,Rainy Season,Salyan,18,4,2,6
13773,1689,16,Rainy Season,Salyan,18,4,2,6
13774,1689,9,Rainy Season,Salyan,18,4,2,6
13775,1689,3,Rainy Season,Salyan,18,4,2,6
13776,1689,7,Rainy Season,Salyan,18,4,2,6
13777,1689,17,Rainy Season,Salyan,18,4,2,6
13778,1689,18,Rainy Season,Salyan,18,4,2,6
13779,1689,15,Rainy Season,Salyan,18,4,2,6
13780,1689,2,Rainy Season,Salyan,18,4,2,6
13781,1690,19,Winter Season,Salyan,24,1,2,6
13782,1690,8,Winter Season,Salyan,24,1,2,6
13783,1690,10,Winter Season,Salyan,24,1,2,6
13784,1690,7,Winter Season,Salyan,24,1,2,6
13785,1690,16,Winter Season,Salyan,24,1,2,6
13786,1690,6,Winter Season,Salyan,24,1,2,6
13787,1690,4,Winter Season,Salyan,24,1,2,6
13788,1690,18,Winter Season,Salyan,24,1,2,6
13789,1690,1,Winter Season,Salyan,24,1,2,6
13790,1690,14,Winter Season,Salyan,24,1,2,6
13791,1690,20,Winter Season,Salyan,24,1,2,6
13792,1690,5,Winter Season,Salyan,24,1,2,6
13793,1690,2,Winter Season,Salyan,24,1,2,6
13794,1690,17,Winter Season,Salyan,24,1,2,6
13795,1690,11,Winter Season,Salyan,24,1,2,6
13796,1690,13,Winter Season,Salyan,24,1,2,6
13797,1690,12,Winter Season,Salyan,24,1,2,6
13798,1690,15,Winter Season,Salyan,24,1,2,6
13799,1690,3,Winter Season,Salyan,24,1,2,6
13800,1690,9,Winter Season,Salyan,24,1,2,6
13801,1691,8,Winter Season,Salyan,39,7,2,6
13802,1691,1,Winter Season,Salyan,39,7,2,6
13803,1691,2,Winter Season,Salyan,39,7,2,6
13804,1691,14,Winter Season,Salyan,39,7,2,6
13805,1691,13,Winter Season,Salyan,39,7,2,6
13806,1691,7,Winter Season,Salyan,39,7,2,6
13807,1691,20,Winter Season,Salyan,39,7,2,6
13808,1691,6,Winter Season,Salyan,39,7,2,6
13809,1691,10,Winter Season,Salyan,39,7,2,6
13810,1691,16,Winter Season,Salyan,39,7,2,6
13811,1691,3,Winter Season,Salyan,39,7,2,6
13812,1691,11,Winter Season,Salyan,39,7,2,6
13813,1691,9,Winter Season,Salyan,39,7,2,6
13814,1691,17,Winter Season,Salyan,39,7,2,6
13815,1691,5,Winter Season,Salyan,39,7,2,6
13816,1691,18,Winter Season,Salyan,39,7,2,6
13817,1691,12,Winter Season,Salyan,39,7,2,6
13818,1691,15,Winter Season,Salyan,39,7,2,6
13819,1691,4,Winter Season,Salyan,39,7,2,6
13820,1691,19,Winter Season,Salyan,39,7,2,6
13821,1692,11,Dry Season,Salyan,26,6,2,6
13822,1692,16,Dry Season,Salyan,26,6,2,6
13823,1692,4,Dry Season,Salyan,26,6,2,6
13824,1692,3,Dry Season,Salyan,26,6,2,6
13825,1692,6,Dry Season,Salyan,26,6,2,6
13826,1692,12,Dry Season,Salyan,26,6,2,6
13827,1692,13,Dry Season,Salyan,26,6,2,6
13828,1692,5,Dry Season,Salyan,26,6,2,6
13829,1692,17,Dry Season,Salyan,26,6,2,6
13830,1692,1,Dry Season,Salyan,26,6,2,6
13831,1692,8,Dry Season,Salyan,26,6,2,6
13832,1692,19,Dry Season,Salyan,26,6,2,6
13833,1692,10,Dry Season,Salyan,26,6,2,6
13834,1692,20,Dry Season,Salyan,26,6,2,6
13835,1692,18,Dry Season,Salyan,26,6,2,6
13836,1692,15,Dry Season,Salyan,26,6,2,6
13837,1692,7,Dry Season,Salyan,26,6,2,6
13838,1692,2,Dry Season,Salyan,26,6,2,6
13839,1692,14,Dry Season,Salyan,26,6,2,6
13840,1692,9,Dry Season,Salyan,26,6,2,6
13841,1693,9,Dry Season,Salyan,27,8,2,6
13842,1693,14,Dry Season,Salyan,27,8,2,6
13843,1693,15,Dry Season,Salyan,27,8,2,6
13844,1693,13,Dry Season,Salyan,27,8,2,6
13845,1693,20,Dry Season,Salyan,27,8,2,6
13846,1693,11,Dry Season,Salyan,27,8,2,6
13847,1693,2,Dry Season,Salyan,27,8,2,6
13848,1693,1,Dry Season,Salyan,27,8,2,6
13849,1693,12,Dry Season,Salyan,27,8,2,6
13850,1693,3,Dry Season,Salyan,27,8,2,6
13851,1693,6,Dry Season,Salyan,27,8,2,6
13852,1693,8,Dry Season,Salyan,27,8,2,6
13853,1693,4,Dry Season,Salyan,27,8,2,6
13854,1693,17,Dry Season,Salyan,27,8,2,6
13855,1693,19,Dry Season,Salyan,27,8,2,6
13856,1693,18,Dry Season,Salyan,27,8,2,6
13857,1693,7,Dry Season,Salyan,27,8,2,6
13858,1693,16,Dry Season,Salyan,27,8,2,6
13859,1693,10,Dry Season,Salyan,27,8,2,6
13860,1693,5,Dry Season,Salyan,27,8,2,6
13861,1694,16,Rainy Season,Salyan,41,2,2,6
13862,1694,3,Rainy Season,Salyan,41,2,2,6
13863,1694,10,Rainy Season,Salyan,41,2,2,6
13864,1694,20,Rainy Season,Salyan,41,2,2,6
13865,1694,1,Rainy Season,Salyan,41,2,2,6
13866,1694,13,Rainy Season,Salyan,41,2,2,6
13867,1694,19,Rainy Season,Salyan,41,2,2,6
13868,1694,15,Rainy Season,Salyan,41,2,2,6
13869,1694,9,Rainy Season,Salyan,41,2,2,6
13870,1694,11,Rainy Season,Salyan,41,2,2,6
13871,1694,6,Rainy Season,Salyan,41,2,2,6
13872,1694,2,Rainy Season,Salyan,41,2,2,6
13873,1694,4,Rainy Season,Salyan,41,2,2,6
13874,1694,7,Rainy Season,Salyan,41,2,2,6
13875,1694,17,Rainy Season,Salyan,41,2,2,6
13876,1694,5,Rainy Season,Salyan,41,2,2,6
13877,1694,12,Rainy Season,Salyan,41,2,2,6
13878,1694,8,Rainy Season,Salyan,41,2,2,6
13879,1694,14,Rainy Season,Salyan,41,2,2,6
13880,1694,18,Rainy Season,Salyan,41,2,2,6
13881,1695,4,Dry Season,Surkhet,4,3,2,6
13882,1695,9,Dry Season,Surkhet,4,3,2,6
13883,1695,8,Dry Season,Surkhet,4,3,2,6
13884,1695,13,Dry Season,Surkhet,4,3,2,6
13885,1695,5,Dry Season,Surkhet,4,3,2,6
13886,1695,10,Dry Season,Surkhet,4,3,2,6
13887,1695,1,Dry Season,Surkhet,4,3,2,6
13888,1695,3,Dry Season,Surkhet,4,3,2,6
13889,1695,6,Dry Season,Surkhet,4,3,2,6
13890,1695,15,Dry Season,Surkhet,4,3,2,6
13891,1695,17,Dry Season,Surkhet,4,3,2,6
13892,1695,20,Dry Season,Surkhet,4,3,2,6
13893,1695,19,Dry Season,Surkhet,4,3,2,6
13894,1695,11,Dry Season,Surkhet,4,3,2,6
13895,1695,7,Dry Season,Surkhet,4,3,2,6
13896,1695,14,Dry Season,Surkhet,4,3,2,6
13897,1695,18,Dry Season,Surkhet,4,3,2,6
13898,1695,2,Dry Season,Surkhet,4,3,2,6
13899,1695,12,Dry Season,Surkhet,4,3,2,6
13900,1695,16,Dry Season,Surkhet,4,3,2,6
13901,1696,9,Rainy Season,Surkhet,5,3,2,6
13902,1696,13,Rainy Season,Surkhet,5,3,2,6
13903,1696,4,Rainy Season,Surkhet,5,3,2,6
13904,1696,17,Rainy Season,Surkhet,5,3,2,6
13905,1696,6,Rainy Season,Surkhet,5,3,2,6
13906,1696,3,Rainy Season,Surkhet,5,3,2,6
13907,1696,20,Rainy Season,Surkhet,5,3,2,6
13908,1696,10,Rainy Season,Surkhet,5,3,2,6
13909,1696,15,Rainy Season,Surkhet,5,3,2,6
13910,1696,18,Rainy Season,Surkhet,5,3,2,6
13911,1696,2,Rainy Season,Surkhet,5,3,2,6
13912,1696,5,Rainy Season,Surkhet,5,3,2,6
13913,1696,1,Rainy Season,Surkhet,5,3,2,6
13914,1696,19,Rainy Season,Surkhet,5,3,2,6
13915,1696,14,Rainy Season,Surkhet,5,3,2,6
13916,1696,8,Rainy Season,Surkhet,5,3,2,6
13917,1696,7,Rainy Season,Surkhet,5,3,2,6
13918,1696,12,Rainy Season,Surkhet,5,3,2,6
13919,1696,16,Rainy Season,Surkhet,5,3,2,6
13920,1696,11,Rainy Season,Surkhet,5,3,2,6
13921,1697,15,Dry Season,Surkhet,8,2,2,6
13922,1697,2,Dry Season,Surkhet,8,2,2,6
13923,1697,5,Dry Season,Surkhet,8,2,2,6
13924,1697,6,Dry Season,Surkhet,8,2,2,6
13925,1697,19,Dry Season,Surkhet,8,2,2,6
13926,1697,1,Dry Season,Surkhet,8,2,2,6
13927,1697,14,Dry Season,Surkhet,8,2,2,6
13928,1697,3,Dry Season,Surkhet,8,2,2,6
13929,1697,9,Dry Season,Surkhet,8,2,2,6
13930,1697,16,Dry Season,Surkhet,8,2,2,6
13931,1697,11,Dry Season,Surkhet,8,2,2,6
13932,1697,12,Dry Season,Surkhet,8,2,2,6
13933,1697,10,Dry Season,Surkhet,8,2,2,6
13934,1697,4,Dry Season,Surkhet,8,2,2,6
13935,1697,20,Dry Season,Surkhet,8,2,2,6
13936,1697,18,Dry Season,Surkhet,8,2,2,6
13937,1697,13,Dry Season,Surkhet,8,2,2,6
13938,1697,8,Dry Season,Surkhet,8,2,2,6
13939,1697,7,Dry Season,Surkhet,8,2,2,6
13940,1697,17,Dry Season,Surkhet,8,2,2,6
13941,1698,1,Winter Season,Surkhet,8,4,2,6
13942,1698,10,Winter Season,Surkhet,8,4,2,6
13943,1698,7,Winter Season,Surkhet,8,4,2,6
13944,1698,15,Winter Season,Surkhet,8,4,2,6
13945,1698,12,Winter Season,Surkhet,8,4,2,6
13946,1698,17,Winter Season,Surkhet,8,4,2,6
13947,1698,9,Winter Season,Surkhet,8,4,2,6
13948,1698,14,Winter Season,Surkhet,8,4,2,6
13949,1698,11,Winter Season,Surkhet,8,4,2,6
13950,1698,20,Winter Season,Surkhet,8,4,2,6
13951,1698,6,Winter Season,Surkhet,8,4,2,6
13952,1698,8,Winter Season,Surkhet,8,4,2,6
13953,1698,4,Winter Season,Surkhet,8,4,2,6
13954,1698,5,Winter Season,Surkhet,8,4,2,6
13955,1698,18,Winter Season,Surkhet,8,4,2,6
13956,1698,13,Winter Season,Surkhet,8,4,2,6
13957,1698,2,Winter Season,Surkhet,8,4,2,6
13958,1698,19,Winter Season,Surkhet,8,4,2,6
13959,1698,3,Winter Season,Surkhet,8,4,2,6
13960,1698,16,Winter Season,Surkhet,8,4,2,6
13961,1699,9,Dry Season,Surkhet,8,6,2,6
13962,1699,11,Dry Season,Surkhet,8,6,2,6
13963,1699,5,Dry Season,Surkhet,8,6,2,6
13964,1699,14,Dry Season,Surkhet,8,6,2,6
13965,1699,8,Dry Season,Surkhet,8,6,2,6
13966,1699,7,Dry Season,Surkhet,8,6,2,6
13967,1699,18,Dry Season,Surkhet,8,6,2,6
13968,1699,10,Dry Season,Surkhet,8,6,2,6
13969,1699,12,Dry Season,Surkhet,8,6,2,6
13970,1699,3,Dry Season,Surkhet,8,6,2,6
13971,1699,4,Dry Season,Surkhet,8,6,2,6
13972,1699,17,Dry Season,Surkhet,8,6,2,6
13973,1699,19,Dry Season,Surkhet,8,6,2,6
13974,1699,16,Dry Season,Surkhet,8,6,2,6
13975,1699,15,Dry Season,Surkhet,8,6,2,6
13976,1699,2,Dry Season,Surkhet,8,6,2,6
13977,1699,20,Dry Season,Surkhet,8,6,2,6
13978,1699,1,Dry Season,Surkhet,8,6,2,6
13979,1699,13,Dry Season,Surkhet,8,6,2,6
13980,1699,6,Dry Season,Surkhet,8,6,2,6
13981,1700,4,Dry Season,Surkhet,8,8,2,6
13982,1700,15,Dry Season,Surkhet,8,8,2,6
13983,1700,17,Dry Season,Surkhet,8,8,2,6
13984,1700,18,Dry Season,Surkhet,8,8,2,6
13985,1700,7,Dry Season,Surkhet,8,8,2,6
13986,1700,2,Dry Season,Surkhet,8,8,2,6
13987,1700,6,Dry Season,Surkhet,8,8,2,6
13988,1700,11,Dry Season,Surkhet,8,8,2,6
13989,1700,20,Dry Season,Surkhet,8,8,2,6
13990,1700,8,Dry Season,Surkhet,8,8,2,6
13991,1700,5,Dry Season,Surkhet,8,8,2,6
13992,1700,3,Dry Season,Surkhet,8,8,2,6
13993,1700,1,Dry Season,Surkhet,8,8,2,6
13994,1700,9,Dry Season,Surkhet,8,8,2,6
13995,1700,13,Dry Season,Surkhet,8,8,2,6
13996,1700,14,Dry Season,Surkhet,8,8,2,6
13997,1700,19,Dry Season,Surkhet,8,8,2,6
13998,1700,16,Dry Season,Surkhet,8,8,2,6
13999,1700,12,Dry Season,Surkhet,8,8,2,6
14000,1700,10,Dry Season,Surkhet,8,8,2,6
14001,1701,14,Rainy Season,Surkhet,8,11,2,6
14002,1701,4,Rainy Season,Surkhet,8,11,2,6
14003,1701,10,Rainy Season,Surkhet,8,11,2,6
14004,1701,18,Rainy Season,Surkhet,8,11,2,6
14005,1701,8,Rainy Season,Surkhet,8,11,2,6
14006,1701,19,Rainy Season,Surkhet,8,11,2,6
14007,1701,12,Rainy Season,Surkhet,8,11,2,6
14008,1701,15,Rainy Season,Surkhet,8,11,2,6
14009,1701,16,Rainy Season,Surkhet,8,11,2,6
14010,1701,3,Rainy Season,Surkhet,8,11,2,6
14011,1701,7,Rainy Season,Surkhet,8,11,2,6
14012,1701,11,Rainy Season,Surkhet,8,11,2,6
14013,1701,20,Rainy Season,Surkhet,8,11,2,6
14014,1701,6,Rainy Season,Surkhet,8,11,2,6
14015,1701,5,Rainy Season,Surkhet,8,11,2,6
14016,1701,17,Rainy Season,Surkhet,8,11,2,6
14017,1701,13,Rainy Season,Surkhet,8,11,2,6
14018,1701,1,Rainy Season,Surkhet,8,11,2,6
14019,1701,9,Rainy Season,Surkhet,8,11,2,6
14020,1701,2,Rainy Season,Surkhet,8,11,2,6
14021,1702,8,Dry Season,Surkhet,23,1,2,6
14022,1702,9,Dry Season,Surkhet,23,1,2,6
14023,1702,6,Dry Season,Surkhet,23,1,2,6
14024,1702,18,Dry Season,Surkhet,23,1,2,6
14025,1702,16,Dry Season,Surkhet,23,1,2,6
14026,1702,4,Dry Season,Surkhet,23,1,2,6
14027,1702,13,Dry Season,Surkhet,23,1,2,6
14028,1702,2,Dry Season,Surkhet,23,1,2,6
14029,1702,5,Dry Season,Surkhet,23,1,2,6
14030,1702,12,Dry Season,Surkhet,23,1,2,6
14031,1702,10,Dry Season,Surkhet,23,1,2,6
14032,1702,14,Dry Season,Surkhet,23,1,2,6
14033,1702,20,Dry Season,Surkhet,23,1,2,6
14034,1702,11,Dry Season,Surkhet,23,1,2,6
14035,1702,17,Dry Season,Surkhet,23,1,2,6
14036,1702,3,Dry Season,Surkhet,23,1,2,6
14037,1702,15,Dry Season,Surkhet,23,1,2,6
14038,1702,7,Dry Season,Surkhet,23,1,2,6
14039,1702,1,Dry Season,Surkhet,23,1,2,6
14040,1702,19,Dry Season,Surkhet,23,1,2,6
14041,1703,1,Dry Season,Surkhet,30,8,2,6
14042,1703,10,Dry Season,Surkhet,30,8,2,6
14043,1703,5,Dry Season,Surkhet,30,8,2,6
14044,1703,18,Dry Season,Surkhet,30,8,2,6
14045,1703,2,Dry Season,Surkhet,30,8,2,6
14046,1703,7,Dry Season,Surkhet,30,8,2,6
14047,1703,16,Dry Season,Surkhet,30,8,2,6
14048,1703,17,Dry Season,Surkhet,30,8,2,6
14049,1703,3,Dry Season,Surkhet,30,8,2,6
14050,1703,6,Dry Season,Surkhet,30,8,2,6
14051,1703,8,Dry Season,Surkhet,30,8,2,6
14052,1703,15,Dry Season,Surkhet,30,8,2,6
14053,1703,9,Dry Season,Surkhet,30,8,2,6
14054,1703,12,Dry Season,Surkhet,30,8,2,6
14055,1703,4,Dry Season,Surkhet,30,8,2,6
14056,1703,13,Dry Season,Surkhet,30,8,2,6
14057,1703,14,Dry Season,Surkhet,30,8,2,6
14058,1703,19,Dry Season,Surkhet,30,8,2,6
14059,1703,11,Dry Season,Surkhet,30,8,2,6
14060,1703,20,Dry Season,Surkhet,30,8,2,6
14061,1704,7,Winter Season,Surkhet,30,8,2,6
14062,1704,4,Winter Season,Surkhet,30,8,2,6
14063,1704,9,Winter Season,Surkhet,30,8,2,6
14064,1704,6,Winter Season,Surkhet,30,8,2,6
14065,1704,15,Winter Season,Surkhet,30,8,2,6
14066,1704,18,Winter Season,Surkhet,30,8,2,6
14067,1704,8,Winter Season,Surkhet,30,8,2,6
14068,1704,11,Winter Season,Surkhet,30,8,2,6
14069,1704,17,Winter Season,Surkhet,30,8,2,6
14070,1704,19,Winter Season,Surkhet,30,8,2,6
14071,1704,16,Winter Season,Surkhet,30,8,2,6
14072,1704,5,Winter Season,Surkhet,30,8,2,6
14073,1704,1,Winter Season,Surkhet,30,8,2,6
14074,1704,10,Winter Season,Surkhet,30,8,2,6
14075,1704,14,Winter Season,Surkhet,30,8,2,6
14076,1704,20,Winter Season,Surkhet,30,8,2,6
14077,1704,12,Winter Season,Surkhet,30,8,2,6
14078,1704,3,Winter Season,Surkhet,30,8,2,6
14079,1704,2,Winter Season,Surkhet,30,8,2,6
14080,1704,13,Winter Season,Surkhet,30,8,2,6
14081,1705,2,Rainy Season,Surkhet,51,7,2,6
14082,1705,18,Rainy Season,Surkhet,51,7,2,6
14083,1705,10,Rainy Season,Surkhet,51,7,2,6
14084,1705,12,Rainy Season,Surkhet,51,7,2,6
14085,1705,3,Rainy Season,Surkhet,51,7,2,6
14086,1705,4,Rainy Season,Surkhet,51,7,2,6
14087,1705,11,Rainy Season,Surkhet,51,7,2,6
14088,1705,9,Rainy Season,Surkhet,51,7,2,6
14089,1705,5,Rainy Season,Surkhet,51,7,2,6
14090,1705,1,Rainy Season,Surkhet,51,7,2,6
14091,1705,20,Rainy Season,Surkhet,51,7,2,6
14092,1705,15,Rainy Season,Surkhet,51,7,2,6
14093,1705,8,Rainy Season,Surkhet,51,7,2,6
14094,1705,19,Rainy Season,Surkhet,51,7,2,6
14095,1705,13,Rainy Season,Surkhet,51,7,2,6
14096,1705,7,Rainy Season,Surkhet,51,7,2,6
14097,1705,14,Rainy Season,Surkhet,51,7,2,6
14098,1705,16,Rainy Season,Surkhet,51,7,2,6
14099,1705,6,Rainy Season,Surkhet,51,7,2,6
14100,1705,17,Rainy Season,Surkhet,51,7,2,6
14101,1706,8,Rainy Season,Surkhet,51,8,2,6
14102,1706,4,Rainy Season,Surkhet,51,8,2,6
14103,1706,6,Rainy Season,Surkhet,51,8,2,6
14104,1706,10,Rainy Season,Surkhet,51,8,2,6
14105,1706,3,Rainy Season,Surkhet,51,8,2,6
14106,1706,5,Rainy Season,Surkhet,51,8,2,6
14107,1706,1,Rainy Season,Surkhet,51,8,2,6
14108,1706,2,Rainy Season,Surkhet,51,8,2,6
14109,1706,16,Rainy Season,Surkhet,51,8,2,6
14110,1706,7,Rainy Season,Surkhet,51,8,2,6
14111,1706,12,Rainy Season,Surkhet,51,8,2,6
14112,1706,19,Rainy Season,Surkhet,51,8,2,6
14113,1706,15,Rainy Season,Surkhet,51,8,2,6
14114,1706,18,Rainy Season,Surkhet,51,8,2,6
14115,1706,14,Rainy Season,Surkhet,51,8,2,6
14116,1706,17,Rainy Season,Surkhet,51,8,2,6
14117,1706,20,Rainy Season,Surkhet,51,8,2,6
14118,1706,9,Rainy Season,Surkhet,51,8,2,6
14119,1706,13,Rainy Season,Surkhet,51,8,2,6
14120,1706,11,Rainy Season,Surkhet,51,8,2,6
14121,1707,15,Winter Season,Surkhet,51,8,2,6
14122,1707,14,Winter Season,Surkhet,51,8,2,6
14123,1707,18,Winter Season,Surkhet,51,8,2,6
14124,1707,13,Winter Season,Surkhet,51,8,2,6
14125,1707,6,Winter Season,Surkhet,51,8,2,6
14126,1707,7,Winter Season,Surkhet,51,8,2,6
14127,1707,12,Winter Season,Surkhet,51,8,2,6
14128,1707,19,Winter Season,Surkhet,51,8,2,6
14129,1707,20,Winter Season,Surkhet,51,8,2,6
14130,1707,16,Winter Season,Surkhet,51,8,2,6
14131,1707,11,Winter Season,Surkhet,51,8,2,6
14132,1707,4,Winter Season,Surkhet,51,8,2,6
14133,1707,1,Winter Season,Surkhet,51,8,2,6
14134,1707,3,Winter Season,Surkhet,51,8,2,6
14135,1707,10,Winter Season,Surkhet,51,8,2,6
14136,1707,17,Winter Season,Surkhet,51,8,2,6
14137,1707,8,Winter Season,Surkhet,51,8,2,6
14138,1707,9,Winter Season,Surkhet,51,8,2,6
14139,1707,5,Winter Season,Surkhet,51,8,2,6
14140,1707,2,Winter Season,Surkhet,51,8,2,6
14141,1708,3,Dry Season,Surkhet,51,9,2,6
14142,1708,17,Dry Season,Surkhet,51,9,2,6
14143,1708,16,Dry Season,Surkhet,51,9,2,6
14144,1708,18,Dry Season,Surkhet,51,9,2,6
14145,1708,20,Dry Season,Surkhet,51,9,2,6
14146,1708,8,Dry Season,Surkhet,51,9,2,6
14147,1708,15,Dry Season,Surkhet,51,9,2,6
14148,1708,4,Dry Season,Surkhet,51,9,2,6
14149,1708,12,Dry Season,Surkhet,51,9,2,6
14150,1708,7,Dry Season,Surkhet,51,9,2,6
14151,1708,13,Dry Season,Surkhet,51,9,2,6
